Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path,GroupId
41,42,5,6,36,37,37,Train/37/00037_00000_00014.png,class_37_sequence_00000
43,42,6,5,38,37,37,Train/37/00037_00000_00015.png,class_37_sequence_00000
44,42,5,5,39,37,37,Train/37/00037_00000_00016.png,class_37_sequence_00000
43,43,6,6,38,38,37,Train/37/00037_00000_00017.png,class_37_sequence_00000
44,43,5,6,39,38,37,Train/37/00037_00000_00018.png,class_37_sequence_00000
44,44,5,6,39,38,37,Train/37/00037_00000_00019.png,class_37_sequence_00000
46,46,6,6,41,41,37,Train/37/00037_00000_00020.png,class_37_sequence_00000
46,46,6,6,41,41,37,Train/37/00037_00000_00021.png,class_37_sequence_00000
47,47,5,6,42,42,37,Train/37/00037_00000_00022.png,class_37_sequence_00000
50,47,6,5,44,42,37,Train/37/00037_00000_00023.png,class_37_sequence_00000
50,49,5,5,44,43,37,Train/37/00037_00000_00024.png,class_37_sequence_00000
50,51,5,6,45,45,37,Train/37/00037_00000_00025.png,class_37_sequence_00000
52,51,6,6,47,46,37,Train/37/00037_00000_00026.png,class_37_sequence_00000
54,51,6,5,48,46,37,Train/37/00037_00000_00027.png,class_37_sequence_00000
55,54,5,5,50,49,37,Train/37/00037_00000_00028.png,class_37_sequence_00000
57,57,6,6,51,52,37,Train/37/00037_00000_00029.png,class_37_sequence_00000
27,27,5,5,22,22,37,Train/37/00037_00001_00000.png,class_37_sequence_00001
28,27,6,5,23,22,37,Train/37/00037_00001_00001.png,class_37_sequence_00001
30,29,6,5,25,24,37,Train/37/00037_00001_00002.png,class_37_sequence_00001
32,32,6,6,27,27,37,Train/37/00037_00001_00003.png,class_37_sequence_00001
32,31,6,5,27,26,37,Train/37/00037_00001_00004.png,class_37_sequence_00001
31,32,5,6,26,27,37,Train/37/00037_00001_00005.png,class_37_sequence_00001
32,32,5,5,27,27,37,Train/37/00037_00001_00006.png,class_37_sequence_00001
35,35,6,6,30,30,37,Train/37/00037_00001_00007.png,class_37_sequence_00001
36,34,6,5,30,29,37,Train/37/00037_00001_00008.png,class_37_sequence_00001
37,37,6,6,31,31,37,Train/37/00037_00001_00009.png,class_37_sequence_00001
38,38,6,6,33,33,37,Train/37/00037_00001_00010.png,class_37_sequence_00001
39,38,6,5,34,33,37,Train/37/00037_00001_00011.png,class_37_sequence_00001
42,42,6,6,37,37,37,Train/37/00037_00001_00012.png,class_37_sequence_00001
42,43,5,6,37,38,37,Train/37/00037_00001_00013.png,class_37_sequence_00001
44,43,6,5,39,38,37,Train/37/00037_00001_00014.png,class_37_sequence_00001
46,45,6,5,41,40,37,Train/37/00037_00001_00015.png,class_37_sequence_00001
50,47,6,5,45,42,37,Train/37/00037_00001_00016.png,class_37_sequence_00001
51,50,6,6,46,45,37,Train/37/00037_00001_00017.png,class_37_sequence_00001
53,52,5,5,48,47,37,Train/37/00037_00001_00018.png,class_37_sequence_00001
55,55,6,5,50,50,37,Train/37/00037_00001_00019.png,class_37_sequence_00001
57,58,5,6,52,53,37,Train/37/00037_00001_00020.png,class_37_sequence_00001
61,60,6,5,56,55,37,Train/37/00037_00001_00021.png,class_37_sequence_00001
62,62,5,5,57,57,37,Train/37/00037_00001_00022.png,class_37_sequence_00001
69,65,7,6,63,60,37,Train/37/00037_00001_00023.png,class_37_sequence_00001
73,72,7,6,67,66,37,Train/37/00037_00001_00024.png,class_37_sequence_00001
76,75,7,6,70,69,37,Train/37/00037_00001_00025.png,class_37_sequence_00001
83,84,7,8,76,77,37,Train/37/00037_00001_00026.png,class_37_sequence_00001
93,93,9,9,85,85,37,Train/37/00037_00001_00027.png,class_37_sequence_00001
98,98,9,9,90,90,37,Train/37/00037_00001_00028.png,class_37_sequence_00001
112,111,10,9,103,102,37,Train/37/00037_00001_00029.png,class_37_sequence_00001
28,27,6,5,23,22,37,Train/37/00037_00003_00000.png,class_37_sequence_00003
28,28,5,5,23,23,37,Train/37/00037_00003_00001.png,class_37_sequence_00003
29,29,5,5,24,24,37,Train/37/00037_00003_00002.png,class_37_sequence_00003
32,31,6,5,26,25,37,Train/37/00037_00003_00003.png,class_37_sequence_00003
31,31,6,6,26,26,37,Train/37/00037_00003_00004.png,class_37_sequence_00003
32,32,6,6,26,26,37,Train/37/00037_00003_00005.png,class_37_sequence_00003
32,32,6,6,27,27,37,Train/37/00037_00003_00006.png,class_37_sequence_00003
33,33,6,6,28,28,37,Train/37/00037_00003_00007.png,class_37_sequence_00003
34,34,6,6,29,29,37,Train/37/00037_00003_00008.png,class_37_sequence_00003
34,34,6,6,29,29,37,Train/37/00037_00003_00009.png,class_37_sequence_00003
33,34,5,5,28,28,37,Train/37/00037_00003_00010.png,class_37_sequence_00003
35,36,5,6,29,30,37,Train/37/00037_00003_00011.png,class_37_sequence_00003
37,36,6,6,31,31,37,Train/37/00037_00003_00012.png,class_37_sequence_00003
37,36,6,5,32,31,37,Train/37/00037_00003_00013.png,class_37_sequence_00003
40,39,6,6,34,33,37,Train/37/00037_00003_00014.png,class_37_sequence_00003
41,40,6,6,36,35,37,Train/37/00037_00003_00015.png,class_37_sequence_00003
41,42,5,6,36,36,37,Train/37/00037_00003_00016.png,class_37_sequence_00003
42,42,5,5,36,36,37,Train/37/00037_00003_00017.png,class_37_sequence_00003
44,44,6,6,39,39,37,Train/37/00037_00003_00018.png,class_37_sequence_00003
44,45,5,6,39,40,37,Train/37/00037_00003_00019.png,class_37_sequence_00003
46,46,6,5,41,40,37,Train/37/00037_00003_00020.png,class_37_sequence_00003
45,46,5,5,40,41,37,Train/37/00037_00003_00021.png,class_37_sequence_00003
49,50,6,6,44,45,37,Train/37/00037_00003_00022.png,class_37_sequence_00003
51,53,5,6,45,47,37,Train/37/00037_00003_00023.png,class_37_sequence_00003
54,54,5,5,48,49,37,Train/37/00037_00003_00024.png,class_37_sequence_00003
58,57,5,5,53,52,37,Train/37/00037_00003_00025.png,class_37_sequence_00003
62,61,6,6,57,56,37,Train/37/00037_00003_00026.png,class_37_sequence_00003
64,63,5,5,59,58,37,Train/37/00037_00003_00027.png,class_37_sequence_00003
72,70,7,7,66,64,37,Train/37/00037_00003_00028.png,class_37_sequence_00003
80,75,7,7,72,69,37,Train/37/00037_00003_00029.png,class_37_sequence_00003
26,26,6,5,21,20,37,Train/37/00037_00004_00000.png,class_37_sequence_00004
26,28,5,6,21,23,37,Train/37/00037_00004_00001.png,class_37_sequence_00004
26,27,5,5,21,22,37,Train/37/00037_00004_00002.png,class_37_sequence_00004
26,28,5,6,21,22,37,Train/37/00037_00004_00003.png,class_37_sequence_00004
28,27,6,6,22,22,37,Train/37/00037_00004_00004.png,class_37_sequence_00004
27,28,5,6,22,23,37,Train/37/00037_00004_00005.png,class_37_sequence_00004
29,28,6,5,24,23,37,Train/37/00037_00004_00006.png,class_37_sequence_00004
31,30,6,6,26,25,37,Train/37/00037_00004_00007.png,class_37_sequence_00004
31,31,5,5,25,25,37,Train/37/00037_00004_00008.png,class_37_sequence_00004
31,31,5,5,25,26,37,Train/37/00037_00004_00009.png,class_37_sequence_00004
31,33,6,6,26,27,37,Train/37/00037_00004_00010.png,class_37_sequence_00004
33,32,6,5,27,27,37,Train/37/00037_00004_00011.png,class_37_sequence_00004
34,33,6,6,28,28,37,Train/37/00037_00004_00012.png,class_37_sequence_00004
36,34,6,6,31,29,37,Train/37/00037_00004_00013.png,class_37_sequence_00004
37,36,6,5,32,30,37,Train/37/00037_00004_00014.png,class_37_sequence_00004
37,39,5,6,32,34,37,Train/37/00037_00004_00015.png,class_37_sequence_00004
37,39,5,6,32,34,37,Train/37/00037_00004_00016.png,class_37_sequence_00004
39,40,5,6,33,35,37,Train/37/00037_00004_00017.png,class_37_sequence_00004
41,41,6,6,35,36,37,Train/37/00037_00004_00018.png,class_37_sequence_00004
41,42,6,6,36,37,37,Train/37/00037_00004_00019.png,class_37_sequence_00004
43,45,6,6,38,39,37,Train/37/00037_00004_00020.png,class_37_sequence_00004
44,45,6,6,39,39,37,Train/37/00037_00004_00021.png,class_37_sequence_00004
47,47,6,6,41,42,37,Train/37/00037_00004_00022.png,class_37_sequence_00004
49,51,5,6,43,45,37,Train/37/00037_00004_00023.png,class_37_sequence_00004
52,53,6,6,47,48,37,Train/37/00037_00004_00024.png,class_37_sequence_00004
54,55,6,6,48,49,37,Train/37/00037_00004_00025.png,class_37_sequence_00004
55,57,6,6,50,52,37,Train/37/00037_00004_00026.png,class_37_sequence_00004
57,59,5,5,51,54,37,Train/37/00037_00004_00027.png,class_37_sequence_00004
60,64,5,6,55,59,37,Train/37/00037_00004_00028.png,class_37_sequence_00004
64,69,6,7,59,63,37,Train/37/00037_00004_00029.png,class_37_sequence_00004
35,36,6,5,30,31,37,Train/37/00037_00005_00000.png,class_37_sequence_00005
36,37,6,6,31,32,37,Train/37/00037_00005_00001.png,class_37_sequence_00005
37,38,5,5,32,33,37,Train/37/00037_00005_00002.png,class_37_sequence_00005
40,41,5,6,34,35,37,Train/37/00037_00005_00003.png,class_37_sequence_00005
41,43,5,6,35,38,37,Train/37/00037_00005_00004.png,class_37_sequence_00005
41,43,5,5,36,38,37,Train/37/00037_00005_00005.png,class_37_sequence_00005
42,44,6,5,37,38,37,Train/37/00037_00005_00006.png,class_37_sequence_00005
43,45,6,6,38,40,37,Train/37/00037_00005_00007.png,class_37_sequence_00005
45,45,6,5,40,40,37,Train/37/00037_00005_00008.png,class_37_sequence_00005
48,48,6,5,43,43,37,Train/37/00037_00005_00009.png,class_37_sequence_00005
49,49,5,5,43,44,37,Train/37/00037_00005_00010.png,class_37_sequence_00005
52,53,6,6,46,47,37,Train/37/00037_00005_00011.png,class_37_sequence_00005
54,54,5,5,48,48,37,Train/37/00037_00005_00012.png,class_37_sequence_00005
56,56,5,6,50,51,37,Train/37/00037_00005_00013.png,class_37_sequence_00005
58,58,6,6,53,53,37,Train/37/00037_00005_00014.png,class_37_sequence_00005
61,61,6,6,56,56,37,Train/37/00037_00005_00015.png,class_37_sequence_00005
61,62,5,6,56,57,37,Train/37/00037_00005_00016.png,class_37_sequence_00005
62,63,5,5,57,58,37,Train/37/00037_00005_00017.png,class_37_sequence_00005
68,70,6,7,62,64,37,Train/37/00037_00005_00018.png,class_37_sequence_00005
71,72,7,6,65,65,37,Train/37/00037_00005_00019.png,class_37_sequence_00005
73,75,6,6,67,69,37,Train/37/00037_00005_00020.png,class_37_sequence_00005
76,81,6,8,70,74,37,Train/37/00037_00005_00021.png,class_37_sequence_00005
83,84,8,8,76,77,37,Train/37/00037_00005_00022.png,class_37_sequence_00005
86,85,8,7,78,77,37,Train/37/00037_00005_00023.png,class_37_sequence_00005
91,92,8,9,83,84,37,Train/37/00037_00005_00024.png,class_37_sequence_00005
93,95,8,9,85,87,37,Train/37/00037_00005_00025.png,class_37_sequence_00005
98,100,8,9,90,92,37,Train/37/00037_00005_00026.png,class_37_sequence_00005
106,106,10,10,97,96,37,Train/37/00037_00005_00027.png,class_37_sequence_00005
111,107,10,9,102,98,37,Train/37/00037_00005_00028.png,class_37_sequence_00005
115,111,10,9,105,102,37,Train/37/00037_00005_00029.png,class_37_sequence_00005
39,40,6,5,34,35,37,Train/37/00037_00006_00000.png,class_37_sequence_00006
39,41,5,5,34,36,37,Train/37/00037_00006_00001.png,class_37_sequence_00006
40,41,6,5,35,36,37,Train/37/00037_00006_00002.png,class_37_sequence_00006
42,43,6,6,37,38,37,Train/37/00037_00006_00003.png,class_37_sequence_00006
42,43,5,5,37,38,37,Train/37/00037_00006_00004.png,class_37_sequence_00006
42,45,5,6,37,40,37,Train/37/00037_00006_00005.png,class_37_sequence_00006
42,47,5,6,37,41,37,Train/37/00037_00006_00006.png,class_37_sequence_00006
44,47,6,6,38,42,37,Train/37/00037_00006_00007.png,class_37_sequence_00006
45,48,6,5,40,43,37,Train/37/00037_00006_00008.png,class_37_sequence_00006
46,52,5,6,41,46,37,Train/37/00037_00006_00009.png,class_37_sequence_00006
48,53,6,6,43,47,37,Train/37/00037_00006_00010.png,class_37_sequence_00006
49,55,5,6,44,49,37,Train/37/00037_00006_00011.png,class_37_sequence_00006
51,54,6,5,46,49,37,Train/37/00037_00006_00012.png,class_37_sequence_00006
51,57,5,6,46,51,37,Train/37/00037_00006_00013.png,class_37_sequence_00006
54,57,5,5,48,52,37,Train/37/00037_00006_00014.png,class_37_sequence_00006
56,58,6,5,51,53,37,Train/37/00037_00006_00015.png,class_37_sequence_00006
57,60,5,5,52,54,37,Train/37/00037_00006_00016.png,class_37_sequence_00006
61,62,6,5,55,57,37,Train/37/00037_00006_00017.png,class_37_sequence_00006
63,67,6,6,58,61,37,Train/37/00037_00006_00018.png,class_37_sequence_00006
63,68,5,6,58,62,37,Train/37/00037_00006_00019.png,class_37_sequence_00006
64,69,6,6,59,63,37,Train/37/00037_00006_00020.png,class_37_sequence_00006
64,71,6,6,59,64,37,Train/37/00037_00006_00021.png,class_37_sequence_00006
69,75,6,7,62,68,37,Train/37/00037_00006_00022.png,class_37_sequence_00006
72,73,7,7,66,67,37,Train/37/00037_00006_00023.png,class_37_sequence_00006
70,72,6,6,63,66,37,Train/37/00037_00006_00024.png,class_37_sequence_00006
71,76,6,6,65,69,37,Train/37/00037_00006_00025.png,class_37_sequence_00006
75,81,6,7,69,74,37,Train/37/00037_00006_00026.png,class_37_sequence_00006
80,84,7,7,73,77,37,Train/37/00037_00006_00027.png,class_37_sequence_00006
80,85,7,7,73,77,37,Train/37/00037_00006_00028.png,class_37_sequence_00006
85,91,8,8,78,83,37,Train/37/00037_00006_00029.png,class_37_sequence_00006
27,27,6,6,21,22,38,Train/38/00038_00000_00000.png,class_38_sequence_00000
27,28,6,6,22,23,38,Train/38/00038_00000_00001.png,class_38_sequence_00000
26,27,5,5,20,22,38,Train/38/00038_00000_00002.png,class_38_sequence_00000
27,28,5,5,22,23,38,Train/38/00038_00000_00003.png,class_38_sequence_00000
28,29,6,6,23,24,38,Train/38/00038_00000_00004.png,class_38_sequence_00000
29,30,6,6,24,25,38,Train/38/00038_00000_00005.png,class_38_sequence_00000
28,28,6,5,23,23,38,Train/38/00038_00000_00006.png,class_38_sequence_00000
30,30,6,5,24,25,38,Train/38/00038_00000_00007.png,class_38_sequence_00000
32,34,5,5,26,28,38,Train/38/00038_00000_00008.png,class_38_sequence_00000
33,36,5,6,28,31,38,Train/38/00038_00000_00009.png,class_38_sequence_00000
34,34,6,6,29,29,38,Train/38/00038_00000_00010.png,class_38_sequence_00000
35,35,6,6,30,30,38,Train/38/00038_00000_00011.png,class_38_sequence_00000
37,37,5,6,31,32,38,Train/38/00038_00000_00012.png,class_38_sequence_00000
38,39,5,6,33,34,38,Train/38/00038_00000_00013.png,class_38_sequence_00000
40,41,5,6,34,36,38,Train/38/00038_00000_00014.png,class_38_sequence_00000
41,43,5,6,36,38,38,Train/38/00038_00000_00015.png,class_38_sequence_00000
43,43,5,5,38,38,38,Train/38/00038_00000_00016.png,class_38_sequence_00000
46,46,6,6,41,41,38,Train/38/00038_00000_00017.png,class_38_sequence_00000
48,47,6,5,42,41,38,Train/38/00038_00000_00018.png,class_38_sequence_00000
48,48,6,6,42,42,38,Train/38/00038_00000_00019.png,class_38_sequence_00000
51,51,5,5,45,45,38,Train/38/00038_00000_00020.png,class_38_sequence_00000
54,53,5,5,48,48,38,Train/38/00038_00000_00021.png,class_38_sequence_00000
58,58,6,5,53,53,38,Train/38/00038_00000_00022.png,class_38_sequence_00000
59,60,5,5,54,55,38,Train/38/00038_00000_00023.png,class_38_sequence_00000
63,64,5,5,58,59,38,Train/38/00038_00000_00024.png,class_38_sequence_00000
71,72,7,7,65,66,38,Train/38/00038_00000_00025.png,class_38_sequence_00000
76,79,6,7,70,72,38,Train/38/00038_00000_00026.png,class_38_sequence_00000
84,87,7,8,77,80,38,Train/38/00038_00000_00027.png,class_38_sequence_00000
106,101,10,9,97,92,38,Train/38/00038_00000_00028.png,class_38_sequence_00000
119,112,11,10,109,103,38,Train/38/00038_00000_00029.png,class_38_sequence_00000
27,35,5,6,22,30,38,Train/38/00038_00001_00000.png,class_38_sequence_00001
28,36,5,6,23,31,38,Train/38/00038_00001_00001.png,class_38_sequence_00001
31,37,6,5,25,31,38,Train/38/00038_00001_00002.png,class_38_sequence_00001
31,39,5,6,25,33,38,Train/38/00038_00001_00003.png,class_38_sequence_00001
31,38,5,5,26,33,38,Train/38/00038_00001_00004.png,class_38_sequence_00001
32,39,5,5,27,34,38,Train/38/00038_00001_00005.png,class_38_sequence_00001
34,40,6,5,29,35,38,Train/38/00038_00001_00006.png,class_38_sequence_00001
35,40,6,5,29,35,38,Train/38/00038_00001_00007.png,class_38_sequence_00001
34,42,5,5,29,37,38,Train/38/00038_00001_00008.png,class_38_sequence_00001
35,44,5,6,29,38,38,Train/38/00038_00001_00009.png,class_38_sequence_00001
36,45,6,5,31,39,38,Train/38/00038_00001_00010.png,class_38_sequence_00001
36,44,5,5,31,39,38,Train/38/00038_00001_00011.png,class_38_sequence_00001
36,46,5,5,31,41,38,Train/38/00038_00001_00012.png,class_38_sequence_00001
38,49,6,6,33,44,38,Train/38/00038_00001_00013.png,class_38_sequence_00001
38,50,5,5,33,45,38,Train/38/00038_00001_00014.png,class_38_sequence_00001
40,53,6,6,35,48,38,Train/38/00038_00001_00015.png,class_38_sequence_00001
41,55,5,6,36,50,38,Train/38/00038_00001_00016.png,class_38_sequence_00001
43,57,5,6,38,52,38,Train/38/00038_00001_00017.png,class_38_sequence_00001
46,58,6,5,41,53,38,Train/38/00038_00001_00018.png,class_38_sequence_00001
48,59,6,5,42,54,38,Train/38/00038_00001_00019.png,class_38_sequence_00001
50,64,6,6,45,59,38,Train/38/00038_00001_00020.png,class_38_sequence_00001
53,69,6,6,48,63,38,Train/38/00038_00001_00021.png,class_38_sequence_00001
54,72,5,6,49,66,38,Train/38/00038_00001_00022.png,class_38_sequence_00001
57,75,6,6,52,69,38,Train/38/00038_00001_00023.png,class_38_sequence_00001
62,83,6,7,56,75,38,Train/38/00038_00001_00024.png,class_38_sequence_00001
67,86,6,7,61,79,38,Train/38/00038_00001_00025.png,class_38_sequence_00001
74,97,6,9,68,88,38,Train/38/00038_00001_00026.png,class_38_sequence_00001
82,105,8,10,75,96,38,Train/38/00038_00001_00027.png,class_38_sequence_00001
92,115,8,10,84,105,38,Train/38/00038_00001_00028.png,class_38_sequence_00001
99,128,8,11,91,116,38,Train/38/00038_00001_00029.png,class_38_sequence_00001
37,36,6,5,32,31,38,Train/38/00038_00002_00000.png,class_38_sequence_00002
37,36,6,5,32,31,38,Train/38/00038_00002_00001.png,class_38_sequence_00002
37,37,5,5,32,32,38,Train/38/00038_00002_00002.png,class_38_sequence_00002
37,38,5,5,32,32,38,Train/38/00038_00002_00003.png,class_38_sequence_00002
38,40,5,6,33,35,38,Train/38/00038_00002_00004.png,class_38_sequence_00002
39,38,6,5,34,33,38,Train/38/00038_00002_00005.png,class_38_sequence_00002
38,38,6,6,33,33,38,Train/38/00038_00002_00006.png,class_38_sequence_00002
38,38,5,5,33,33,38,Train/38/00038_00002_00007.png,class_38_sequence_00002
38,39,5,5,33,33,38,Train/38/00038_00002_00008.png,class_38_sequence_00002
41,39,6,5,35,34,38,Train/38/00038_00002_00009.png,class_38_sequence_00002
41,41,6,5,36,36,38,Train/38/00038_00002_00010.png,class_38_sequence_00002
43,43,6,5,38,38,38,Train/38/00038_00002_00011.png,class_38_sequence_00002
42,44,5,6,36,38,38,Train/38/00038_00002_00012.png,class_38_sequence_00002
44,46,5,6,39,41,38,Train/38/00038_00002_00013.png,class_38_sequence_00002
51,52,6,6,46,47,38,Train/38/00038_00002_00014.png,class_38_sequence_00002
51,54,5,6,46,48,38,Train/38/00038_00002_00015.png,class_38_sequence_00002
52,53,5,5,47,48,38,Train/38/00038_00002_00016.png,class_38_sequence_00002
56,55,6,5,50,49,38,Train/38/00038_00002_00017.png,class_38_sequence_00002
59,56,6,5,54,51,38,Train/38/00038_00002_00018.png,class_38_sequence_00002
61,58,6,5,56,53,38,Train/38/00038_00002_00019.png,class_38_sequence_00002
61,59,5,5,56,54,38,Train/38/00038_00002_00020.png,class_38_sequence_00002
62,60,5,5,56,55,38,Train/38/00038_00002_00021.png,class_38_sequence_00002
64,63,6,5,59,58,38,Train/38/00038_00002_00022.png,class_38_sequence_00002
68,68,7,6,62,62,38,Train/38/00038_00002_00023.png,class_38_sequence_00002
70,70,7,6,64,64,38,Train/38/00038_00002_00024.png,class_38_sequence_00002
71,72,6,6,65,65,38,Train/38/00038_00002_00025.png,class_38_sequence_00002
76,76,6,6,70,70,38,Train/38/00038_00002_00026.png,class_38_sequence_00002
83,83,8,8,76,76,38,Train/38/00038_00002_00027.png,class_38_sequence_00002
85,87,8,8,78,79,38,Train/38/00038_00002_00028.png,class_38_sequence_00002
90,92,8,9,82,84,38,Train/38/00038_00002_00029.png,class_38_sequence_00002
29,28,6,5,24,23,38,Train/38/00038_00004_00000.png,class_38_sequence_00004
29,28,6,5,24,23,38,Train/38/00038_00004_00001.png,class_38_sequence_00004
30,29,6,5,25,24,38,Train/38/00038_00004_00002.png,class_38_sequence_00004
29,31,5,6,24,26,38,Train/38/00038_00004_00003.png,class_38_sequence_00004
31,32,6,5,25,26,38,Train/38/00038_00004_00004.png,class_38_sequence_00004
30,34,5,6,25,28,38,Train/38/00038_00004_00005.png,class_38_sequence_00004
31,34,6,6,26,29,38,Train/38/00038_00004_00006.png,class_38_sequence_00004
31,34,5,5,25,28,38,Train/38/00038_00004_00007.png,class_38_sequence_00004
33,35,6,6,27,30,38,Train/38/00038_00004_00008.png,class_38_sequence_00004
32,36,5,6,27,31,38,Train/38/00038_00004_00009.png,class_38_sequence_00004
33,36,5,5,28,31,38,Train/38/00038_00004_00010.png,class_38_sequence_00004
35,36,6,5,29,31,38,Train/38/00038_00004_00011.png,class_38_sequence_00004
34,37,5,5,29,32,38,Train/38/00038_00004_00012.png,class_38_sequence_00004
35,37,5,5,30,32,38,Train/38/00038_00004_00013.png,class_38_sequence_00004
36,37,5,5,30,32,38,Train/38/00038_00004_00014.png,class_38_sequence_00004
37,39,6,5,32,33,38,Train/38/00038_00004_00015.png,class_38_sequence_00004
38,39,6,5,33,34,38,Train/38/00038_00004_00016.png,class_38_sequence_00004
40,43,6,5,35,37,38,Train/38/00038_00004_00017.png,class_38_sequence_00004
41,45,6,6,36,40,38,Train/38/00038_00004_00018.png,class_38_sequence_00004
42,46,5,6,37,41,38,Train/38/00038_00004_00019.png,class_38_sequence_00004
44,46,6,5,39,41,38,Train/38/00038_00004_00020.png,class_38_sequence_00004
45,47,6,5,40,42,38,Train/38/00038_00004_00021.png,class_38_sequence_00004
46,49,5,5,41,44,38,Train/38/00038_00004_00022.png,class_38_sequence_00004
49,53,6,6,44,48,38,Train/38/00038_00004_00023.png,class_38_sequence_00004
51,54,6,5,46,49,38,Train/38/00038_00004_00024.png,class_38_sequence_00004
56,60,5,6,51,55,38,Train/38/00038_00004_00025.png,class_38_sequence_00004
59,63,6,5,54,58,38,Train/38/00038_00004_00026.png,class_38_sequence_00004
62,69,5,7,57,63,38,Train/38/00038_00004_00027.png,class_38_sequence_00004
69,72,7,6,63,66,38,Train/38/00038_00004_00028.png,class_38_sequence_00004
76,82,7,8,70,75,38,Train/38/00038_00004_00029.png,class_38_sequence_00004
26,26,6,5,21,20,38,Train/38/00038_00005_00000.png,class_38_sequence_00005
26,27,5,5,21,22,38,Train/38/00038_00005_00001.png,class_38_sequence_00005
27,28,6,5,22,23,38,Train/38/00038_00005_00002.png,class_38_sequence_00005
28,29,6,5,23,24,38,Train/38/00038_00005_00003.png,class_38_sequence_00005
27,29,5,5,22,24,38,Train/38/00038_00005_00004.png,class_38_sequence_00005
30,31,6,5,25,26,38,Train/38/00038_00005_00005.png,class_38_sequence_00005
29,32,5,6,24,27,38,Train/38/00038_00005_00006.png,class_38_sequence_00005
30,34,5,6,25,29,38,Train/38/00038_00005_00007.png,class_38_sequence_00005
32,34,6,5,26,28,38,Train/38/00038_00005_00008.png,class_38_sequence_00005
33,35,5,5,28,29,38,Train/38/00038_00005_00009.png,class_38_sequence_00005
35,35,6,5,30,30,38,Train/38/00038_00005_00010.png,class_38_sequence_00005
35,35,5,5,29,30,38,Train/38/00038_00005_00011.png,class_38_sequence_00005
36,36,6,6,31,31,38,Train/38/00038_00005_00012.png,class_38_sequence_00005
36,36,6,5,31,30,38,Train/38/00038_00005_00013.png,class_38_sequence_00005
36,37,5,5,31,32,38,Train/38/00038_00005_00014.png,class_38_sequence_00005
38,39,5,5,33,34,38,Train/38/00038_00005_00015.png,class_38_sequence_00005
40,42,6,6,35,36,38,Train/38/00038_00005_00016.png,class_38_sequence_00005
40,42,6,5,35,36,38,Train/38/00038_00005_00017.png,class_38_sequence_00005
42,43,6,5,37,38,38,Train/38/00038_00005_00018.png,class_38_sequence_00005
43,42,6,5,38,37,38,Train/38/00038_00005_00019.png,class_38_sequence_00005
47,46,6,5,42,41,38,Train/38/00038_00005_00020.png,class_38_sequence_00005
49,50,5,5,44,45,38,Train/38/00038_00005_00021.png,class_38_sequence_00005
52,52,6,5,47,47,38,Train/38/00038_00005_00022.png,class_38_sequence_00005
54,55,5,5,48,50,38,Train/38/00038_00005_00023.png,class_38_sequence_00005
56,58,5,5,51,53,38,Train/38/00038_00005_00024.png,class_38_sequence_00005
59,62,5,6,53,56,38,Train/38/00038_00005_00025.png,class_38_sequence_00005
63,67,6,6,57,61,38,Train/38/00038_00005_00026.png,class_38_sequence_00005
68,73,7,7,62,67,38,Train/38/00038_00005_00027.png,class_38_sequence_00005
70,75,6,6,64,69,38,Train/38/00038_00005_00028.png,class_38_sequence_00005
78,85,7,8,71,78,38,Train/38/00038_00005_00029.png,class_38_sequence_00005
55,71,2,7,50,65,38,Train/38/00038_00006_00000.png,class_38_sequence_00006
61,73,6,6,56,67,38,Train/38/00038_00006_00001.png,class_38_sequence_00006
61,73,6,6,56,67,38,Train/38/00038_00006_00002.png,class_38_sequence_00006
61,73,6,6,56,67,38,Train/38/00038_00006_00003.png,class_38_sequence_00006
61,75,5,7,55,68,38,Train/38/00038_00006_00004.png,class_38_sequence_00006
61,75,5,7,56,69,38,Train/38/00038_00006_00005.png,class_38_sequence_00006
62,74,6,6,57,67,38,Train/38/00038_00006_00006.png,class_38_sequence_00006
62,73,6,6,57,67,38,Train/38/00038_00006_00007.png,class_38_sequence_00006
60,75,5,6,55,69,38,Train/38/00038_00006_00008.png,class_38_sequence_00006
62,77,6,7,56,70,38,Train/38/00038_00006_00009.png,class_38_sequence_00006
63,76,6,6,57,70,38,Train/38/00038_00006_00010.png,class_38_sequence_00006
63,77,5,6,57,70,38,Train/38/00038_00006_00011.png,class_38_sequence_00006
64,80,5,7,59,73,38,Train/38/00038_00006_00012.png,class_38_sequence_00006
65,80,6,7,60,73,38,Train/38/00038_00006_00013.png,class_38_sequence_00006
65,82,6,8,60,75,38,Train/38/00038_00006_00014.png,class_38_sequence_00006
65,81,6,7,60,74,38,Train/38/00038_00006_00015.png,class_38_sequence_00006
69,83,7,8,63,76,38,Train/38/00038_00006_00016.png,class_38_sequence_00006
70,84,7,8,64,77,38,Train/38/00038_00006_00017.png,class_38_sequence_00006
71,85,7,8,65,78,38,Train/38/00038_00006_00018.png,class_38_sequence_00006
71,86,7,8,65,79,38,Train/38/00038_00006_00019.png,class_38_sequence_00006
72,88,7,8,65,81,38,Train/38/00038_00006_00020.png,class_38_sequence_00006
72,88,7,8,66,81,38,Train/38/00038_00006_00021.png,class_38_sequence_00006
73,91,7,8,66,83,38,Train/38/00038_00006_00022.png,class_38_sequence_00006
73,94,7,9,67,85,38,Train/38/00038_00006_00023.png,class_38_sequence_00006
